"subject","version","assignmentId","gender","bonus","instructions_time","total_time","comments","timestamp","id"
"A1P8M5BKOTAA8I","sp_v2_p","32M8BPYGATNFFY1E42XQA8D88UVIGH","Male","120","90458","488879","Gaining as many points as I could for myself. thank you","2017-05-30 00:19:08","441"
"A1BHINLXH3E2GJ","sp_v2_p","3IO1LGZLK9YKTZ0VJ3CDLS65BKN68V","Female","96","102757","427446","I tried to earn the most points.","2017-05-30 00:19:10","442"
"A26CKQ863TCPAS

","sp_v2_p","3R08VXYT7CWEN0AI0GXB5M9NO2A7WA","Female","104","167408","778650","I am trying to keep my points instead of lose them so, I come out ahead","2017-05-30 00:19:35","444"
"ARNJBRRLDR583","sp_v2_p","3DHE4R9OCWCB4DNCFZCYNS6RJYYG24","Male","69","39303","284438","My strategy was to prevent the least amount of point loss when I was on the ""Y Role.""","2017-05-30 00:19:36","445"
"A17QPJZ96LJ5XF","sp_v2_p","32ZKVD547FO4YEBK3DYP5RKM9Z63BL","Male","90","189994","648074","Try to make sure we each end with as many points as possble, so we could work together.","2017-05-30 00:19:38","446"
"ARHBT4K14I7U","sp_v2_p","3SEPORI8WN000XDLI6T2EH5V6CKAZU","Female","69","160583","628997","I just tried to be fair","2017-05-30 00:20:15","448"
"A1O0BGHFTMPQM0","sp_v2_p","3JAOYWH7VI52QPMCBZOTA7JDLLUL97","Female","65","275012","613077",,"2017-05-30 00:21:49","456"
"A31IZKL0SIL3MB","sp_v2_p","30OG32W0SUC99LGEVNKUFDODHD9NEK","Male","89","38881","304492","My strategy was to maximize my points","2017-05-30 00:21:50","457"
"A6ORRFI3XOACA","sp_v2_p","3VAR3R6G1P2AI56ZJZY72SSWWKH8OM","Female","90","234382","557087","No comments. My strategy was to limit the amount of points that I lost.","2017-05-30 00:22:11","460"
"A2416IYI3FQMAG","sp_v2_p","33OOO72IVHMS701KWS0BYOU2LJITCY","Female","126","90854","408069","I want money.","2017-05-30 00:22:43","463"
"AFSB8WBSUU2B4","sp_v2_p","3TXD01ZLD4I4C93U3IK3KM4GCK94UO","Male","111","49172","311338",,"2017-05-30 00:23:36","468"
"A5T9IFDZ3W4T6","sp_v2_p","3OHYZ19UGC6O1TZEGXILYJYRM8HAOS","Male","71","218255","612027","No comments. My strategy was to try and make the most points while keeping my partner around the same points as me. If I noticed the other person kept taking I would punish them when I got the chance.","2017-05-30 00:24:34","470"
"A2S96ZZ70YFPSK","sp_v2_p","3LPW2N6LKT3M8S7UHN3DPEAUCG45UU","Female","89","90880","462338","To make as much as possible. ","2017-05-30 00:24:41","471"
"A37P04C2DUCI92","sp_v2_p","3Y54SXRO1LMOTUIKIJLBSUG8SJPUT9","Female","93","334633","1150224","My strategy was a win-win for both of us - -  when I was Y, my strategy was to respond negatively (with option C) to X if he or she should choose to gain 3 points at my loss of 3 points (option A), by causing X to lose 2 points (and myself 1 point). Hope was that X would see that winning at my expense was not an option (lol) . . . 

When I was X, the same strategy of letting the other player, Y, know that he or she would be better off choosing D when playing the game with me.","2017-05-30 00:25:09","474"
"A2MCG5W6LHSRG9","sp_v2_p","37QW5D2ZRGNPGXYSQGFGMX2XT9JS82","Male","56","100393","470655","I punished anyone who would take advantage of me to get them to stop. I also never took any from anyone because being punished would result in a loss.","2017-05-30 00:26:17","476"
"A2KI7W45F6HRVY","sp_v2_p","3ZDAD0O1T1EGAYCFNOWYC1FCM16XT4","Female","122","52246","636569",,"2017-05-30 00:27:23","478"
"A3CYV47MM7OA6M","sp_v2_p","3IJXV6UZ1XK64OASKDR29CRFA36IRD","Female","70","325292","781825","Even though I wanted to take points away from the person taking points away from me, I didn't want to take any more points away from myself. ","2017-05-30 00:28:07","481"
"AKHH4W14A6AN9","sp_v2_p","3LJ7UR74RHERHJJL6H8H6RCM4OFN4E","Female","108","53219","341555","no comments, just tried to get points and get the other person to not make them take points away from me","2017-05-30 00:31:24","487"
"A1506T1PAYRT16
A1506T1PAYRT16
A1506T1PAYRT16
A1506T1PAYRT16
A1506T1PAYRT16
A1506T1PAYRT16","sp_v2_p","3DPNQGW4LLGJAYDT70M04GQ09YR64O","Female","135","70499","439404","I was trying to score the most points I could.","2017-05-30 00:33:07","489"
"A1DWQO9X2ZQ35G","sp_v2_p","3P529IW9KYMBRZDPELOLK35OOJPFLT","Female","104","1009908","1327454",,"2017-05-30 00:33:29","490"
"A1DNJ17PE2RYJZ","sp_v2_p","3HHRAGRYX86AWAP9OR4L2ON7GQZ9OC","Male","60","214755","667525","keep it even. Even though it cost me money, I wasn't going to be taken advantage of by an unfair player. I'm not sure they were real people ... most real people would stop being unfair if they saw there was no advantage to them unless they are just total jerks.","2017-05-30 00:35:17","492"
"AA402T4YY1S7N","sp_v2_p","3R0T90IZ1SDO2VFECS14Z5FDVPBGCD","Male","107","136323","559964","no.  my strategy was to get the most points","2017-05-30 00:35:43","494"
"AC5UD8N187QD6","sp_v2_p","3RU7GD8VPOUAMPX9CXHR8JXNIJJSPM","Male","127","80732","407479","I tried to maximize my bonus points by claiming points for myself where I could. But in other cases I sought to take no points from the other person.","2017-05-30 00:36:34","495"
"A3P2LT53J1GUBG","sp_v2_p","3CFVK00FWLMF86KEDSLHQXSBVKML6W","Male","100","70591","348378","none. my strategy was to not disrupt the status quo. It wasn't worth it to gain +1 without knowing how many rounds you would actually get. Plus, i might not always get the role of x, so I could have gotten negative.","2017-05-30 00:36:36","496"
"A1743ZO14I4NFO","sp_v2_p","3VHHR074H3IYC6YJW2Q9WBS7QV6L7V","Female","95","60920","379600","I tried to gain some of the points I'd lost. I also tried to maintain my points, and not take any from others if possible. ","2017-05-30 00:37:55","497"
"A1P9OBGX73AGSL","sp_v2_p","39OWYR0EPKSVRYKOX0DBEB7KXYSYF3","Male","58","203837","526706","no comment","2017-05-30 00:40:56","500"
"AAXX5LDVJ32F8","sp_v2_p","3F6HPJW4JD171ZDCU4GG9VSFDMO2WP","Male","89","75805","358282","Choose what benefited me most, b and c did not benefit me, so I only chose A and D.","2017-05-30 00:48:37","507"
"AFKZZEURTCR8U","sp_v2_p","34FNN24DCMA3P1RZRO02SZG784F5YS","Male","123","45427","257436","I really just wanted to maximize my own points even if it cost others.","2017-05-30 00:51:07","513"
"AKA9XW7UANMPJ","sp_v2_p","3LRLIPTPEQA5B2EZI5QSR2HI237AK8","Female","78","281043","817206","Since there wasn't a lot I could control, I just tried to build as many points as possible when I played in position X.","2017-05-30 00:55:59","518"
"A1XXUGY7VDPPN3","sp_v2_p","386CSBG1OZNQZ30R5XTD7JR55Q96Q6","Female","63","131801","736939","My strategy was to keep cordial with other participants would were cordial with my points. But those that kept me in the negative, I kept them in the negative. ","2017-05-30 00:56:06","519"
"AQXAQCJFY2ZA7","sp_v2_p","3FTYUGLFSUM0RQW8VSDOFE66QG9D5S","Male","70","48217","359043","I just kept doing the 0-0 options","2017-05-30 00:56:12","520"
"A3421QFB8CTXOE","sp_v2_p","3T111IHZ5ERDTNHPGJLPWJSCRDKR94","Female","66","104323","386831","Not to take away any of my points myself!","2017-05-30 01:09:43","524"
"A27CTOSCYAGCHV","sp_v2_p","3U0SRXB7CD6YIPLJHT4UEKNWW21RN3","Male","138","61351","309465","The first player to act can get 1 point every time regardless of what happens.","2017-05-30 01:09:45","525"
"A3IZBLUBBAYCQN","sp_v2_p","340UGXU9DY236MM9NELQTC4TP45UVP","Female","96","90754","578583","I ended up going with B or D (0/0) almost every time.  It seemed that whenever either I or the other ""player"" began using B or D, the second player would follow.  No great gains, but no losses, either. ","2017-05-30 01:11:47","529"
"A1RQYL6YHPKYYO","sp_v2_p","3VNL7UK1XFKZACLUNUQC6UF5IWBFTW","Male","117","84241","391654","My strategy was to maximize my points unless the partner chose 0 points for both of us, in which case I reciprocated by not causing them to lose points as well. ","2017-05-30 01:14:30","532"
"AHGQYVNSF17E0","sp_v2_p","3UNH76FOCS61X8C5JNHO91RTUZ4MYY","Female","99","71072","680197","I saw that if I went to maximize my bonus that the other person could take it away so I just played it fair and kept everyone's bonus the same. They were also doing the same. ","2017-05-30 01:17:03","533"
"AHPOUVK6YUTK1","sp_v2_p","3907X2AHF06HHQGBII2LH1KJKPMP2I","Female","64","101578","398523","I tried to be nice, but warned my partner when they screwed me, but that didn't work with Ryan, so my strategy was just to get pissed but do nothing because I didn't want to lose more.","2017-05-30 01:25:56","535"
"A3FPXLLF0B8CIC","sp_v2_p","3PPTZCWALQLSNDK272QO4HK0AU7ZQR","Male","67","55188","355732","no.  I tried to minimize my loss and choose based on what the other person chose","2017-05-30 01:29:37","536"
"ASTDBTVY3WP1K","sp_v2_p","3FIJLY1B6U51IKSN6DHS1KE8TTRPF2","Female","74","79320","477064","Initially, I wanted to make money while also not hurting my parter, if at all possible. However, the other players (when the played first) seemed to always seem to choose the option that benefitted them and harmed me. As such, I was more inclined to help myself and not worry about hurting the other guy.","2017-05-30 01:35:44","537"
"A33S9Z0SQC71A0","sp_v2_p","3TS1AR6UQQFCCEONARNB1YNNTZLF7L","Male","66","167597","556504","nope","2017-05-30 01:45:13","539"
"A3B7TNVOISSZ2O","sp_v2_p","3RRCEFRB7MDPGAUO3R38FWCSNZ4B4G","Male","95","72286","295475","To maximize my points.","2017-05-30 01:46:45","540"
