"subject","version","assignmentId","gender","bonus","instructions_time","total_time","comments","timestamp","id"
"A2RPDFZ5XGJ3IU","sp_v2","3FDJT1UU74985W2IN9ZBJR1WAONK5R","Male","75","232611","1117725","The first participant right off the bat chose the best option for him which was for him to gain 1 point and me to lose 1 point.  My first thought was to retaliate by choosing the option that would cause him to lose points.  But I realized in order for him to lose 4 points I had to also lose 2 points.  So in total that would be -3 points on my end after every round.  I highly doubted that the other participant would change his strategy so even though for each round he chose to benefit at my expense, I always in turn chose the option for neither of us to lose or gain points.  So from then on I fared the worst each losing 1 point each round while the other participant gained 1 point.

With the second participant the roles were reversed so I decided to start off doing what the previous participant did to me and choose the option for me to gain 1 point while my partner lost 1 point.  As I expected, this new participant chose to retaliate and have me lose 4 points while sacrificing 2 of thei","2017-05-29 19:06:54","183"
"A363K42LE9BAT5","sp_v2","34Z02EIMISE8D864KC7R3NS1CT3T0L","Female","82","70289","342964","maximize my own amount of points","2017-05-29 19:07:19","184"
"A3K2VLUT3MU9H2","sp_v2","36V4Q8R5ZK1SO6LJSD0UWFORVP5MQB","Male","41","48207","1009234","I tried to be fair while profiting.","2017-05-29 19:07:21","185"
"A1IM6TFN3AAMBY","sp_v2","308XBLVESI5WHGWME3ZLNPN2FC3RBS","Male","84","302356","643794","thanks a lot. not really sure of my strategy.","2017-05-29 19:08:07","186"
"A2M6URTK6WO6XJ
","sp_v2","3DY4FPOOA1PBQUUSJKQLO1H9I4JVR2","Female","67","275103","687964","No","2017-05-29 19:08:11","187"
"A8TK3JACM5EM","sp_v2","3YWRV122CS05VAQWFLAG1YKLE5MU80","Male","96","47227","405823","Staying as even as possible.","2017-05-29 19:08:16","188"
"AT3NSILK1BP46","sp_v2","31QNSG6A5RU3XZE02DH5R6616UP78B","Male","34","60331","382743","The game was fun, at first I just wanted to get back at the player that was taking points away then i realized I would end up with nothing if I kept doing that so I just started not taking anything at all.","2017-05-29 19:08:50","189"
"A39F4C1JL69VL5","sp_v2","379J5II41OHJLLDTJA4F2LKOCHTELR","Male","18","45156","272949","To try and make as much money as I could.","2017-05-29 19:10:16","190"
"A1CE2XPYCDRHVZ","sp_v2","3SBEHTYCWN4F1PMEY8JWH8KCDP2YIA","Female","98","98397","337334","My strategy was to avoid taking points from my partner unless he tried to take some from me.","2017-05-29 19:10:28","191"
"ANPTDUX6LOGYY","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ1W4U","Female","94","131180","417332","To gain as much points as I could trying to keep things neutral. ","2017-05-29 19:10:55","192"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","Male","62","355738","1474962",,"2017-05-29 19:11:24","193"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","Male","62","79251","418076","When I was player Y I tried to get player X to switch to b by using the negative every so often.  I didn't want to lose too much money though so did it sparingly.","2017-05-29 19:12:41","194"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","Male","60","49166","345861","I wasn't trying to gain at someone else's expense.","2017-05-29 19:13:36","195"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","Male","88","60273","725883","none","2017-05-29 19:13:55","196"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","Male","48","115738","651710","I would have preferred +0 / -0 in all cases. My first opponent was determined to play the other way. I tried to convince them to take +0 / -0 by demonstrating a willingness to that path, but they refused. I retaliated for a long while, then tried to show them that I was willing to go for peace, but they still refused, so I went for -4 / -1 even though I would have lost slightly less by going for +0 / -0 so that at least they couldn't personally profit on my loss.","2017-05-29 19:14:33","197"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","Male","67","74382","321966",,"2017-05-29 19:15:33","198"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","Male","78","125949","625928","Interesting and brief. My strategy was simple since i was limited on options, i selected the option that didn't deduct anything from me and my partner most of the times.","2017-05-29 19:16:01","199"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","Male","68","136520","922803",,"2017-05-29 19:16:18","200"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","Male","96","117196","529571","It didn't make sense to try to accumulate any points beyond the 100 because I would most likely be punished by the other player in the First Role. It was more safe to stay at 100, and not have any points accumulate for me or my partner. 

In the second role, it made sense to punish the player once he chose the option to accumulate more points and subtract more points from my amount. Once, the punishment was rendered, the person in the first role seemed to adopt the strategy explained in the first paragraph. ","2017-05-29 19:17:48","201"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","Female","62","439163","803750","I tried to do what was best for me. I thought the study was very interesting!","2017-05-29 19:17:58","202"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","Female","62","314203","562471",,"2017-05-29 19:19:45","203"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","Male","75","133462","424628","Lose little.","2017-05-29 19:20:01","204"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","Male","96","1364544","1834051","I really just wanted to be fair, and not take points away from either.","2017-05-29 19:20:10","205"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","Male","60","144631","684753","I liked the study. I went with what I thought was fair.","2017-05-29 19:21:24","206"
"A1VZSFHTU51JP0","sp_v2","3ZPPDN2SLVXOKJCKUD1PXCTTCNA9EN","Male","44","116254","484909","It was initially to just minimize how much I lost. Then I got mad and tried to basically take points away from the first player for that reason. Then in round 2 I just wanted to maintain what I had. ","2017-05-29 19:21:57","207"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","Male","50","97350","512386","I switched back and forth between the two choices with the first partner. I was hoping that they would stop taking points away from me if I didn't take any from them. I lost a lot of points with that person so with the second person I didn't take any points away from them because I was hoping they wouldn't take points away from me. ","2017-05-29 19:22:24","208"
"A1YC558J4E5KZ","sp_v2","30IQTZXKAK7FUPFOPM8OSQD7PPTX0A","Male","40","69618","310013","My strategy was based on what the other player did. If they took money away from me, I did the same to them.","2017-05-29 19:22:43","209"
"A1KLAGM9CCOFBN","sp_v2","382M9COHEHGM4B0NSOWGT8G7P8KEUJ","Male","87","1029625","1311346",,"2017-05-29 19:22:55","210"
"A15XX0WDRG29E7","sp_v2","3M0NZ3JDP1Z3UR14NA2L66P9EX0Z5S","Female","96","241439","554974","I tried to be fair to my partners. I did not take any money because I thought that my partners would not take money from me.  If they did take money, then I punished them.","2017-05-29 19:23:59","211"
"A18XFOKU5G1OL1","sp_v2","3WZ36BJEV3H9XV9EIS4GN4OK3X0TB7","Male","86","1128541","1389576",,"2017-05-29 19:24:00","212"
"ADWDNBND4BW94","sp_v2","374TNBHA8BWSINAXBGO5QABY4ZJYQD","Female","58","38757","254714","trying to be fair","2017-05-29 19:26:49","213"
"A3RS7UCO7CQ74R","sp_v2","3RANCT1ZVFIOX8O3IXUQS0AMMB7BUG","Male","92","38563","300801",,"2017-05-29 19:31:45","214"
"AHDBHMH3AY1V2","sp_v2","3WLEIWSYHOIP49INZ5UG8SISYXT2H5","Male","58","108195","2260602","Tried not to do anything which would cause me to lose points. Opted for 0/0 when in Role Y, tried +2/-2 once in Role X but as the other person's strategy caused me to lose more points than I gained I switched back to 0/0 there as well.","2017-05-29 19:34:18","215"
"A3S0INU046UTYK","sp_v2","33FOTY3KEMMRYGPBU9G1SIB7TZ9C1O","Male","68","73632","566472","I wanted to counteract intelligently. For example, if my opponent will take more away, I'd have to assure I'm getting some back to try an break even. if my opponent was attempting to take little from me to benefit themselves, but I could avoid expending my own points by not retaliating, I did that as well.","2017-05-29 19:37:49","216"
"A3696JXTRKL2FI","sp_v2","33SA9F9TRXVZWFPSNOBHBW14AOVWE0","Male","97","67782","299922","I tried to limit taking money away from myself or others.","2017-05-29 19:48:47","217"
"A2S8ZTPKX3B928","sp_v2","3HYA4D452RK5QDRH4F6G576FIIHF2L","Female","42","45241","323395",,"2017-05-29 19:50:14","218"
"A3OE7882P03XR4","sp_v2","36PW28KO4ZX2P2MPMJFPT74DI5XEAC","Male","93","83770","428196","maximize my payout. even if x was gonna screw me over I'm better off just hitting option D than taking money out of my own pocket to stick it to him. ","2017-05-29 19:51:45","219"
"ABX5OQLR6UNBC","sp_v2","3YWRV122CS05VAQWFLAG1YKLE5R8UJ","Female","96","118889","444553","I wanted to get to the end with as many points as possible, but I wasn't going to allow a partner to take from me without consequence either.","2017-05-29 19:53:17","220"
